date,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,compound_sentiment,sentiment_intensity,final_sentiment_score,Total Interactions,weighted_sentiment_neutral,weighted_sentiment_negative,weighted_sentiment_positive,weighted_positive,weighted_negative,weighted_neutral,weighted_compound,Open,High,Low,Close,Adj Close,Volume,pct_change,log_return,Close,Volume
2017-08-14,15529,471,1140,98,181,68,13,2,0,0.3194961764375,3.0531603109891736,3.372656487426674,17502,13169.323539657,912.552316409,3420.123643057,0.1954133037971089,0.0521398878076219,0.7524467797769969,0.1432734200897246,4066.100098,4325.129883,3989.159912,4325.129883,4325.129883,2463089920,0.06183496078856976,0.05999850658938128,4325.129883,2463089920
2017-08-15,5516,1252,3799,137,110,64,4,21,0,0.27345105275,3.791508282589556,4.064959335339556,10903,8379.337535365,495.857790429,2027.804342512,0.1859859068615977,0.0454790232439695,0.7685350394721637,0.1405068878921665,4326.990234,4455.970215,3906.179932,4181.930176,4181.930176,3258050048,-0.03310876456285139,-0.03366926613486838,4181.930176,3258050048
2017-08-16,26441,1433,1487,190,167,355,5,2,0,0.0870696574999999,4.573225434442934,4.660295091942933,30080,26068.581775267,519.299809055,3492.118417659,0.1160943622891954,0.0172639564180518,0.8666416813586104,0.0988304058646348,4200.339844,4381.22998,3994.419922,4376.629883,4376.629883,2272039936,0.04655737872367571,0.0455060905682455,4376.629883,2272039936
2017-08-17,7011,1910,1955,540,416,47,33,31,3,0.1633701495,4.246960103088152,4.410330252588151,11946,10040.287539262,445.79261864,1459.919971151,0.1222099423364306,0.0373173127942407,0.8404727556723589,0.0848926286250922,4384.439941,4484.700195,4243.709961,4331.689941,4331.689941,2553359872,-0.010268161393897746,-0.010321242640277771,4331.689941,2553359872
2017-08-18,2047,824,2134,60,89,25,0,6,0,0.1016621006666666,4.196191630631591,4.297853731298258,5185,4447.653924356,206.203263558,531.142731651,0.1024383281872709,0.0397691925859209,0.8577924637137898,0.0626691365735375,4324.339844,4370.129883,4015.399902,4160.620117,4160.620117,2941710080,-0.03949262905010842,-0.040293622727082076,4160.620117,2941710080
2017-08-19,6499,2358,914,180,718,50,15,20,0,0.253675286875,4.062097560400542,4.315772847275542,10754,8941.342050471,173.137208579,1639.521205036,0.1524568723299237,0.0160997962227078,0.8314433746021015,0.1363570702227629,4137.75,4243.259766,3970.550049,4193.700195,4193.700195,2975820032,0.007950756634771183,0.00791931591098258,4193.700195,2975820032
2017-08-20,3207,18,238,232,19,5,18,0,0,-0.0579323375,2.63083409925178,2.57290176175178,3737,3273.205477677,287.755121015,176.039437342,0.0471071547610382,0.0770016379488894,0.8758912169325662,-0.0298944828995938,4189.310059,4196.290039,4069.879883,4087.659912,4087.659912,2109769984,-0.025285613675109286,-0.025610788001420158,4087.659912,2109769984
2017-08-21,15879,592,1160,1301,75,646,53,9,0,0.1334982858,4.755216576516622,4.888714862316622,19715,16683.924815026,1498.010278996,1533.0662417919998,0.0777614122136444,0.0759832756274917,0.84625537991509,0.0017781364656728,4090.47998,4109.140137,3988.600098,4001.73999,4001.73999,2800890112,-0.021019342080726422,-0.02124339362404696,4001.73999,2800890112
2017-08-22,6344,1548,781,73,45,74,32,37,0,0.0759102101,3.1127871671627783,3.1886973772627782,8934,6740.737742542,1056.249320248,1137.0131463,0.127268093384822,0.118228041218715,0.7545038888003134,0.0090400519545349,3998.350098,4128.759766,3674.580078,4100.52002,4100.52002,3764239872,0.02468426990430217,0.024384535777926854,4100.52002,3764239872
2017-08-23,11451,539,1502,76,20,321,6,31,0,0.010786924,3.5933636464904777,3.6041505704904777,13946,12580.238372489,728.634693917,637.12673781,0.0456852673031693,0.0522468588783163,0.9020678597797934,-0.0065615916672633,4089.01001,4255.779785,4078.409912,4151.52002,4151.52002,2369819904,0.012437446897284099,0.012360737247853772,4151.52002,2369819904
2017-08-24,7284,348,370,266,65,10,2,1,0,0.023187463,3.638686582331799,3.6618740453318,8346,6677.132484586,1032.4128669,636.454849919,0.0762586688136832,0.1237015177210639,0.8000398375971723,-0.0474428477624937,4137.600098,4376.390137,4130.259766,4334.680176,4334.680176,2037750016,0.044118817955260514,0.04317329328651957,4334.680176,2037750016
2017-08-25,4563,403,943,90,68,45,1,1,0,-0.0222058377142857,4.205472146646092,4.183266308931806,6114,5397.553297807,269.356632639,447.090185877,0.0731256437482826,0.0440557135490677,0.8828186617283283,0.0290699296461397,4332.819824,4455.700195,4307.350098,4371.600098,4371.600098,1727970048,0.008517334728503467,0.008481266889596044,4371.600098,1727970048
2017-08-26,2675,1740,1260,71,90,126,3,38,0,-0.128843811,4.918071336086677,4.789227525086676,6003,3916.294009114,1432.061501498,654.644224548,0.109052844335832,0.2385576380972847,0.6523894734489422,-0.1295047994749377,4372.060059,4379.279785,4269.52002,4352.399902,4352.399902,1511609984,-0.004392029364438832,-0.004401702659395737,4352.399902,1511609984
2017-08-27,6409,391,422,39,210,237,35,9,0,0.1609383601666666,3.675102379653491,3.8360407398201577,7752,3723.533618743,516.92881045,3511.5378104,0.4529847536635707,0.0666832830817853,0.4803319941618937,0.3863014586422696,4345.100098,4416.589844,4317.290039,4382.879883,4382.879883,1537459968,0.007003028601759054,0.006978621280819213,4382.879883,1537459968
2017-08-28,11588,144,480,124,15,2,1,1,0,0.1663879643,2.686502344288706,2.852890308588706,12355,10191.377379535,269.52666661899997,1894.095530772,0.1533059919685957,0.0218151895280453,0.8248787842602185,0.1314908069432085,4384.450195,4403.930176,4224.640137,4382.660156,4382.660156,1959330048,-5.0133018897446924e-05,-5.013427559924049e-05,4382.660156,1959330048
2017-08-29,3921,826,857,134,122,32,6,21,0,0.2049184466363636,3.7349293865066784,3.9398478331430415,5919,3518.265560502,685.18381199,1715.550850005,0.2898379540471363,0.1157600628467646,0.5944020206964015,0.1740778846567313,4389.209961,4625.680176,4352.129883,4579.02002,4579.02002,2486080000,0.04480380796379513,0.04382912421542747,4579.02002,2486080000
2017-08-30,17563,12018,3100,414,222,515,8,30,0,0.1941199405,4.492835151914825,4.686955092414825,33870,28706.787883247,601.7473489930001,4561.46505091,0.1346756731889578,0.017766381724033,0.8475579534469146,0.1169092904875741,4570.359863,4626.52002,4471.410156,4565.299805,4565.299805,1937849984,-0.00299632125216176,-0.0030008192098159706,4565.299805,1937849984
2017-08-31,17251,1404,1445,329,154,67,21,8,1,0.2744531210555555,3.63496398695962,3.909417108015175,20680,9770.377431827,812.454323365,10097.167789943,0.4882576300746131,0.039286959543762,0.4724553883862186,0.4489706804061435,4555.589844,4736.049805,4549.399902,4703.390137,4703.390137,1944930048,0.030247812388741968,0.029799367855493294,4703.390137,1944930048
2017-09-01,48789,1652,2568,529,231,578,19,7,0,0.1675711710952381,4.393558375411377,4.561129546506615,54373,42366.823272416,2666.121498207,9340.055131188,0.1717774471003623,0.0490339230538502,0.7791886280399463,0.1227435242681673,4701.759766,4892.009766,4678.529785,4892.009766,4892.009766,2599079936,0.04010290949844708,0.03931965969872491,4892.009766,2599079936
2017-09-02,8068,744,2003,421,178,55,2,5,0,0.2665675998181818,3.983208933000761,4.2497765328189425,11476,8783.663862157,495.125217368,2197.210882362,0.1914613874487626,0.0431444072296967,0.7653942020004357,0.1483169807116421,4901.419922,4975.040039,4469.240234,4578.77002,4578.77002,2722139904,-0.06403089138886242,-0.06617280666975599,4578.77002,2722139904
2017-09-03,10036,624,465,240,102,143,6,15,1,0.1019520435,3.815676481889115,3.917628525389115,11632,9387.819435265,580.606529669,1663.573986633,0.1430170208590956,0.0499145916152854,0.8070683833618465,0.0931024296314675,4585.27002,4714.080078,4417.589844,4582.959961,4582.959961,1933190016,0.0009150800284132288,0.0009146615979294915,4582.959961,1933190016
2017-09-04,18387,2306,3811,350,197,101,12,3,0,-0.0657072234285714,3.5741775462807284,3.508470322852157,25167,20176.552354886,2499.473284864,2490.973892972,0.098977784120952,0.0993155038289824,0.8017066934829737,-0.0003377197143008,4591.629883,4591.629883,4108.399902,4236.310059,4236.310059,2987330048,-0.07563886766411121,-0.07865244783554207,4236.310059,2987330048
2017-09-05,9846,686,1774,161,72,101,10,8,0,0.0417839163846153,3.525446636839834,3.567230553224449,12658,7863.993194386,2761.285864501,2032.720790465,0.1605878330277295,0.2181455099147574,0.6212666451561069,-0.0575576775720452,4228.290039,4427.839844,3998.110107,4376.529785,4376.529785,2697969920,0.033099495562678216,0.03256350259773762,4376.529785,2697969920
2017-09-06,86781,535,855,170,209,25,6,2,0,0.260307837,4.00160477756057,4.26191261456057,88583,68830.585259208,1026.016122896,18726.397548418,0.2113994507796981,0.0115825397976586,0.7770179973494689,0.1998169133944638,4376.589844,4617.25,4376.589844,4597.120117,4597.120117,2172100096,0.05040302313400136,0.04917392208113612,4597.120117,2172100096
2017-09-07,32883,344,975,212,80,84,20,42,0,-0.0405840532,3.109722796340347,3.069138743140347,34640,27849.9983395,2811.0597096849997,3978.940494657,0.114865487721045,0.0811506844597286,0.8039837857823326,0.033714804678582,4589.140137,4655.040039,4491.330078,4599.879883,4599.879883,1844620032,0.0006003249707993152,0.0006001448478486309,4599.879883,1844620032
2017-09-08,76125,177,555,267,63,46,1,8,0,0.1801825354166666,3.4078705276008967,3.5880530630175635,77242,71272.949397772,1971.088089744,3997.964690256,0.051758948373372,0.0255183461037259,0.922722733717045,0.0262406015298147,4605.160156,4661.0,4075.179932,4228.75,4228.75,2700890112,-0.08068251616125943,-0.08412374965002928,4228.75,2700890112
2017-09-09,3968,1347,1696,113,303,196,32,34,0,0.1127434935,4.5928687590610195,4.70561225256102,7689,5924.11899037,171.276108886,1593.605161861,0.2072577918924437,0.0222754726084016,0.7704667694589673,0.1849823130020774,4229.810059,4308.819824,4114.109863,4226.060059,4226.060059,1386230016,-0.0006361078332839387,-0.0006363102357094517,4226.060059,1386230016
2017-09-10,3335,479,282,103,18,17,1,0,0,0.123982298625,3.2878374574737665,3.411819756098766,4235,2937.469374366,397.428091002,900.102647829,0.2125389959454545,0.0938437050772137,0.6936173257062573,0.1186952876956433,4229.339844,4245.439941,3951.040039,4122.939941,4122.939941,1679090048,-0.024401006270696857,-0.024703644078682422,4122.939941,1679090048
2017-09-11,3872,735,1229,78,106,248,16,10,0,-0.1521773877,3.745426680540605,3.593249292840605,6294,3411.023629022,1862.059682867,1020.916629992,0.1622047394331109,0.2958467878721004,0.5419484634607563,-0.1336420496730445,4122.470215,4261.669922,4099.399902,4161.27002,4161.27002,1557330048,0.009296783253821328,0.009253834151505914,4161.27002,1557330048
2017-09-12,11735,334,812,142,43,114,3,4,0,0.0895443657857143,3.2584430217481133,3.3479873875338275,13187,11279.889197876,507.599780766,1399.511488574,0.1061281177351937,0.0384924380652157,0.8553794796296352,0.0676356772736429,4168.879883,4344.649902,4085.219971,4130.810059,4130.810059,1864530048,-0.0073198713021750406,-0.007346793016222028,4130.810059,1864530048
2017-09-13,9751,5183,2863,290,320,2911,25,80,0,-0.1781654723333333,4.544304401995699,4.366138929662366,21423,11781.456206958,8327.55354864,1313.990305742,0.0613354948299491,0.3887202328637446,0.549944275169584,-0.3273847370964021,4131.97998,4131.97998,3789.919922,3882.590088,3882.590088,2219409920,-0.06008990184847429,-0.06197104855624354,3882.590088,2219409920
2017-09-14,11953,4113,4324,272,503,946,66,65,0,-0.2420506376190476,3.783982506501471,3.541931868882423,22242,13490.986591031,6079.629159752,2671.38396676,0.1201053847118065,0.2733400395536373,0.6065545630352935,-0.1532346567877979,3875.370117,3920.600098,3153.860107,3154.949951,3154.949951,2716310016,-0.18741101185235398,-0.20752984690152024,3154.949951,2716310016
2017-09-15,54367,1056,1583,266,129,325,23,16,0,-0.2942303043076923,4.142389811189805,3.8481595068821126,57765,51189.775852274,4057.796703962,2517.428877847,0.0435805224244265,0.0702466321122132,0.8861728702895179,-0.0266661090257696,3166.300049,3733.449951,2946.620117,3637.52002,3637.52002,4148069888,0.15295648948315121,0.14232950378662448,3637.52002,4148069888
2017-09-16,6929,1452,1661,147,127,1018,7,47,0,-0.03873658175,4.193477124341996,4.154740542591996,11388,9335.757731723,1196.821840372,855.420209879,0.0751159299156129,0.1050949982764313,0.8197890526627152,-0.0299790689347748,3637.75,3808.840088,3487.790039,3625.040039,3625.040039,1818400000,-0.003430903728744328,-0.003436802775514747,3625.040039,1818400000
2017-09-17,13524,2343,749,302,312,712,9,79,0,0.0376671301818181,4.603803777456836,4.641470907638654,18030,14185.662411496,1556.99984233,2287.3379287509997,0.1268628912230171,0.0863560644664448,0.7867810544368274,0.0405068263463885,3606.280029,3664.810059,3445.639893,3582.879883,3582.879883,1239149952,-0.011630259403046517,-0.011698419867929613,3582.879883,1239149952
2017-09-18,9841,1116,1654,129,267,385,9,22,0,0.0695463928571428,4.155209468111119,4.224755860968261,13423,8752.335834385,1628.084501548,3042.579422437,0.2266691069386128,0.1212906579414437,0.6520402171187514,0.1053784508941067,3591.090088,4079.22998,3591.090088,4065.199951,4065.199951,1943209984,0.134617984345081,0.12629601660885711,4065.199951,1943209984
2017-09-19,18323,938,1128,224,242,70,9,8,0,0.0023554066923076,4.040068197879304,4.042423604571611,20942,17788.307098596,1532.382303699,1621.311306181,0.0774191245430713,0.0731726818689236,0.8494082274183937,0.0042464425304888,4073.790039,4094.070068,3868.870117,3924.969971,3924.969971,1563980032,-0.03449522328305277,-0.03510422972347874,3924.969971,1563980032
2017-09-20,11788,1706,1883,1698,169,517,41,6,0,-0.0780310145,3.657496321635454,3.5794653071354543,17808,15506.839443391,1401.679481797,899.481094524,0.0505099446610512,0.0787106627244497,0.8707793937214173,-0.0282007180321825,3916.360107,4031.389893,3857.72998,3905.949951,3905.949951,1213830016,-0.0048459020426987465,-0.0048576814961280475,3905.949951,1213830016
2017-09-21,5454,739,1214,183,70,151,4,6,0,0.0206035167999999,4.382878810746111,4.403482327546111,7821,6379.278143116,736.146882739,705.5749991810001,0.0902154454904743,0.0941243936503004,0.8156601640603504,-0.003908948147313,3901.469971,3916.419922,3613.629883,3631.040039,3631.040039,1411480064,-0.07038234371887375,-0.07298189964712817,3631.040039,1411480064
2017-09-22,64711,258,600,252,165,65,9,26,0,-0.1015898674285714,4.541693674688589,4.440103807260018,66086,57346.168468022,2248.099500929,6491.730122696,0.0982315486289985,0.0340177874425597,0.8677506350516296,0.0642137630407276,3628.02002,3758.27002,3553.530029,3630.699951,3630.699951,1194829952,-9.366131916677123e-05,-9.366570566202402e-05,3630.699951,1194829952
2017-09-23,12546,2025,367,168,45,170,4,30,0,0.1549261146666666,3.735442552455872,3.8903686671225386,15355,14222.092001331,381.8726474,751.03518298,0.0489114414184304,0.0248695960534028,0.9262189515682838,0.0240418456285234,3629.919922,3819.209961,3594.580078,3792.399902,3792.399902,928113984,0.04453685327410861,0.04357358456496086,3792.399902,928113984
2017-09-24,1602,232,556,48,71,308,4,0,0,0.0709441466,4.13953804982687,4.210482196426868,2821,2433.625048597,133.32243742000003,254.052462785,0.0900575904945055,0.0472607009641971,0.862681690392414,0.0427968903070241,3796.149902,3796.149902,3666.899902,3682.840088,3682.840088,768014976,-0.028889309363767657,-0.0293148206521538,3682.840088,768014976
2017-09-25,38559,1317,31191,1037,535,126,17,13,1,0.0075444913999999,3.786052259409966,3.7935967508099657,72796,64509.294701968,5060.050587643,3226.656570835,0.0443246410631765,0.0695100086219435,0.8861653758718611,-0.025185366915105,3681.580078,3950.25,3681.580078,3926.070068,3926.070068,1374210048,0.06604413283990507,0.06395472529934829,3926.070068,1374210048
2017-09-26,11100,1761,2058,353,162,134,2,13,0,-0.003727953,4.544378355126796,4.540650402126796,15583,12230.237866035,1329.916470174,2022.84602356,0.1298110776846563,0.085344058921517,0.7848448864811012,0.044467017736517,3928.409912,3969.889893,3869.899902,3892.350098,3892.350098,1043740032,-0.008588733623182021,-0.008625829352086471,3892.350098,1043740032
2017-09-27,15988,930,848,153,200,291,3,11,0,0.2062416442307692,3.9606114876375305,4.166853131868299,18424,15274.983060106,605.932091597,2543.0839612480004,0.1380310443577942,0.0328881942898936,0.829080713205927,0.1051428551301489,3892.939941,4210.049805,3884.820068,4200.669922,4200.669922,1686880000,0.07921174001239595,0.07623090429219104,4200.669922,1686880000
2017-09-28,17154,537,1828,350,531,609,267,142,0,0.0509078670999999,4.516786990464076,4.567694857564076,21418,19181.406733358,581.791276713,1654.802488154,0.0772622321483798,0.0271636603190307,0.8955741307945654,0.0500985706639574,4197.129883,4279.310059,4109.700195,4174.72998,4174.72998,1712320000,-0.006175191691245696,-0.006194337045639972,4174.72998,1712320000
2017-09-29,32022,1885,1992,1224,189,137,45,21,0,0.0122377136666666,4.001502791522528,4.013740505189195,37515,27398.228899699,2930.018429452,7186.751987237,0.1915700916230041,0.0781025837518859,0.7303273064027456,0.1134675099387645,4171.620117,4214.629883,4039.290039,4163.069824,4163.069824,1367049984,-0.0027930323771502286,-0.002796940170171215,4163.069824,1367049984
2017-09-30,2296,531,429,87,81,14,2,4,0,0.339468289,4.431022770761947,4.770491059761946,3444,2282.495896808,35.189951305,1126.314049633,0.3270365997772938,0.0102177558957607,0.6627456146364692,0.3168188532880357,4166.109863,4358.430176,4160.859863,4338.709961,4338.709961,1207449984,0.04219005311595736,0.04132431932534135,4338.709961,1207449984
2017-10-01,37747,699,5445,275,202,498,50,16,0,-0.0214511169090909,4.545546282817913,4.524095165908823,44932,38235.530316747,3373.072544365,3323.396113283,0.0739650163198388,0.0750706076819416,0.8509643531725051,-0.0011055913873386,4341.049805,4403.740234,4269.810059,4403.740234,4403.740234,1208210048,0.01498838907982969,0.014877173098103963,4403.740234,1208210048
2017-10-02,5595,916,1636,584,74,31,14,11,0,-0.0142331728888888,3.5451009353092457,3.530867762420357,8861,7729.989643935,440.853050119,690.1571334180001,0.0778870481230109,0.0497520652430876,0.8723608671634128,0.0281349834277251,4395.810059,4470.22998,4377.459961,4409.319824,4409.319824,1431730048,0.0012670116091140216,0.0012662096272472877,4409.319824,1431730048
2017-10-03,2658,495,1194,52,17,44,2,2,0,-0.0819944144999999,3.745554961527067,3.663560547027067,4464,3487.27676412,481.959371587,494.76385041300006,0.1108341958810484,0.107965809047267,0.7811999919623656,0.0028683868427001,4408.459961,4432.470215,4258.890137,4317.47998,4317.47998,1288019968,-0.020828573944696505,-0.021048548557420426,4317.47998,1288019968
2017-10-04,46414,407,631,202,71,86,6,3,0,-0.1397440138888889,3.8117861477308614,3.672042133841973,47820,43816.685116822,2083.085745,1920.230337737,0.0401553813830405,0.0435609733375156,0.9162836703643246,-0.0034055918690462,4319.370117,4352.310059,4210.419922,4229.359863,4229.359863,1116770048,-0.020410081206676534,-0.02062124510313466,4229.359863,1116770048
2017-10-05,55939,4908,15099,338,385,376,54,128,0,-0.0200923349230769,3.611642398365712,3.591550063442635,77227,67905.374574414,5570.444259026,3751.180618322,0.048573434398876,0.0721307866293653,0.8792957718727129,-0.023557352397724,4229.879883,4362.640137,4164.049805,4328.410156,4328.410156,1161769984,0.023419689080262263,0.023149656094020168,4328.410156,1161769984
2017-10-06,53537,1089,3343,259,213,223,5,16,0,0.0397569634117647,3.70859836455846,3.748355327970225,58685,48402.615470163,3532.513100253,6749.872492003,0.1150187014058618,0.0601944807063644,0.824786835991531,0.0548242197069729,4324.459961,4413.27002,4320.529785,4370.810059,4370.810059,1069939968,0.00979572209468782,0.00974805504500186,4370.810059,1069939968
2017-10-07,4782,683,2713,155,293,79,10,6,0,0.0311777063333333,4.774805171706224,4.805982878039558,8721,7848.064650345,270.902529698,602.032850621,0.0690325479441577,0.0310632415661048,0.899904214005848,0.0379693062445486,4369.350098,4443.879883,4321.049805,4426.890137,4426.890137,906928000,0.012830591410515346,0.012748976740832642,4426.890137,906928000
2017-10-08,6947,1045,3909,104,278,163,29,10,0,-0.1421050933,4.218654883710472,4.076549790410472,12485,10186.422055436,1643.405479784,655.172079666,0.0524767384594313,0.1316303948565478,0.8158928358378854,-0.079153658838701,4429.669922,4624.140137,4405.640137,4610.47998,4610.47998,1313869952,0.04147151551504602,0.04063463186341289,4610.47998,1313869952
2017-10-09,23216,2137,3225,157,154,262,6,14,0,0.0550403862105263,3.79501598390389,3.850056370114416,29171,25202.236505797,1772.788794978,2195.97298766,0.0752793180782283,0.0607723010859415,0.8639483221623186,0.0145070178434645,4614.52002,4878.709961,4564.25,4772.02002,4772.02002,1968739968,0.035037575415304056,0.03443773080741699,4772.02002,1968739968
2017-10-10,10338,1533,3042,242,98,399,15,11,0,0.0209354756190476,3.802861416169279,3.823796891788327,15678,12600.229892287,1424.5877878689998,1653.182609764,0.1054460141449164,0.0908654029767189,0.8036886013705191,0.0145806108985705,4776.209961,4922.169922,4765.100098,4781.990234,4781.990234,1597139968,0.002089306825665771,0.0020871272594868992,4781.990234,1597139968
2017-10-11,87001,556,1369,273,114,214,11,13,0,0.0610166008461538,3.7351832697318743,3.796199870578029,89551,77339.901013491,2632.698491939,9578.39964339,0.1069602756350013,0.0293988731777311,0.8636408416822928,0.0775614031944893,4789.25,4873.72998,4751.629883,4826.47998,4826.47998,1222279936,0.009303604529276921,0.0092605925723374,4826.47998,1222279936
2017-10-12,65653,10850,11379,1331,962,583,44,191,0,0.154968749137931,4.956788847498169,5.1117575966360995,90993,68956.199331292,5644.272882233,16392.524069057,0.1801514849390282,0.062029748246931,0.7578187259601508,0.1181217415178298,4829.580078,5446.910156,4822.0,5446.910156,5446.910156,2791610112,0.12854713550474517,0.12093108468386103,5446.910156,2791610112
2017-10-13,29509,6933,8838,703,446,1247,30,37,0,0.0942234779259259,4.47286548926874,4.567088967194666,47743,37536.717498753,5381.21708681,4825.065464425,0.1010633069648953,0.1127121690469807,0.7862245250351465,-0.0116488620698887,5464.160156,5840.299805,5436.850098,5647.209961,5647.209961,3615480064,0.03677310608462325,0.03611310693204981,5647.209961,3615480064
2017-10-14,12688,858,1259,117,127,286,9,11,0,-0.089968156,4.412906570791549,4.322938414791549,15355,13102.008205786,1192.376812455,1060.615537126,0.0690729753908173,0.0776539767147509,0.8532730840629111,-0.0085810010135718,5643.529785,5837.700195,5591.640137,5831.790039,5831.790039,1669030016,0.03268518069537407,0.032162381534520286,5831.790039,1669030016
2017-10-15,37741,579,1428,355,117,1551,1,6,0,-0.0684382742857142,4.766301577015095,4.697863302729381,41778,34880.990279948004,2149.639545164,4747.367197716,0.1136331848751974,0.0514538643583704,0.8349128795047155,0.0621793249478324,5835.959961,5852.47998,5478.609863,5678.189941,5678.189941,1976039936,-0.026338413587046583,-0.02669148292799718,5678.189941,1976039936
2017-10-16,18913,1078,2605,488,65,90,3,4,3,0.0653886305625,3.832877653833014,3.898266284395514,23249,20094.259195798,1303.913590061,1850.827258459,0.0796088975207105,0.056084717194761,0.8643063871907609,0.0235241802811069,5687.569824,5776.22998,5544.209961,5725.589844,5725.589844,2008070016,0.008347713530634904,0.008313064065698742,5725.589844,2008070016
2017-10-17,10843,710,2600,112,105,79,7,6,0,0.0022568687333333,3.1578560135343094,3.160112882267643,14462,13165.42408383,491.987000034,804.589250807,0.0556347151712764,0.0340192919398423,0.9103460160302862,0.0216154227312228,5741.580078,5800.350098,5472.720215,5605.509766,5605.509766,1821570048,-0.02097252532432703,-0.021195572825318948,5605.509766,1821570048
2017-10-18,93022,1858,2078,468,184,520,8,44,0,-0.0117619944117647,4.370862833212041,4.359100838800277,98182,82703.573433023,9125.025031243,6353.4023614220005,0.0647104597728911,0.0929398976517386,0.8423496509851399,-0.0282294376414443,5603.819824,5603.819824,5151.439941,5590.689941,5590.689941,2399269888,-0.002643796125356812,-0.0026472971263162945,5590.689941,2399269888
2017-10-19,30645,3032,6038,1432,386,350,8,13,0,0.0633684736190476,4.465558030689567,4.528926504308615,41904,34346.955342809,1359.130800879,6197.915291663,0.1479074859598845,0.0324343929190292,0.8196581553744035,0.1154730890855189,5583.740234,5744.350098,5531.060059,5708.52002,5708.52002,1780540032,0.02107612481527177,0.02085709547784185,5708.52002,1780540032
2017-10-20,43296,2268,21133,1182,941,310,25,63,1,0.1920662962352941,4.885530707508724,5.0775970037440175,69219,59147.803615872,2842.729903888,7228.465779171,0.1044289252831014,0.0410686358353631,0.8545024287532613,0.0633602900894687,5708.109863,6060.109863,5627.22998,6011.450195,6011.450195,2354429952,0.05306632436054781,0.05170621726568384,6011.450195,2354429952
2017-10-21,14812,1057,1818,160,252,328,168,12,0,0.2050026396428571,3.7272373382353825,3.9322399778782393,18607,8024.885431044,232.133095161,10349.981732272,0.5562412926464234,0.0124755788230773,0.4312831424218842,0.5437657062696873,5996.790039,6194.879883,5965.069824,6031.600098,6031.600098,2207099904,0.003351920476153847,0.003346315312597185,6031.600098,2207099904
2017-10-22,19345,126,1077,88,35,34,1,2,0,0.2865502131428571,3.6963013326929377,3.982851545835795,20708,10155.010298803,206.336093082,10346.653798443,0.4996452481380625,0.0099640763512652,0.4903906847017095,0.4896811672861195,6036.660156,6076.259766,5792.339844,6008.419922,6008.419922,2034630016,-0.003843122160516965,-0.0038505259296342546,6008.419922,2034630016
2017-10-23,47318,746,1229,133,71,97,47,160,0,-0.0827728471333333,2.939764953224081,2.8569921060907477,49801,43663.268355552,2383.6738506489996,3754.054330113,0.0753811033937671,0.0478639756360113,0.8767548514196903,0.0275171296715868,6006.0,6075.589844,5732.470215,5930.319824,5930.319824,2401840128,-0.012998442022008838,-0.013083661051430008,5930.319824,2401840128
2017-10-24,14245,1288,1311,281,96,332,10,8,0,0.13429788225,3.910930019964124,4.045227902214124,17571,14495.655243557,412.856146663,2662.48915352,0.1515274687564737,0.0234964513495532,0.8249761108392806,0.1280310134449614,5935.52002,5935.52002,5504.180176,5526.640137,5526.640137,2735699968,-0.06807047494577079,-0.07049808405025122,5526.640137,2735699968
2017-10-25,23846,1455,9513,306,207,51,9,52,0,-0.0031313799411764,3.9767930346557914,3.973661654714615,35439,30823.793717926,1167.368538791,3447.8380282169996,0.0972893712637771,0.0329402223197889,0.8697704144565592,0.064349148426613,5524.600098,5754.330078,5397.879883,5750.799805,5750.799805,1966989952,0.040559845121683535,0.03975888093202439,5750.799805,1966989952
2017-10-26,14188,1021,1590,186,122,334,7,12,0,0.025085647076923,3.516059299330782,3.541144946407705,17460,15210.377427412,888.141465189,1361.4817768409998,0.0779771922589347,0.0508672087737113,0.8711556373088201,0.0271099824457868,5747.950195,5976.799805,5721.220215,5904.830078,5904.830078,1905040000,0.026784147983395235,0.02643173162473348,5904.830078,1905040000
2017-10-27,20431,861,1251,143,59,183,5,14,0,0.0150835401538461,3.6346166794308465,3.649700219584693,22947,20209.035415902,1114.609699159,1623.355267368,0.0707436818480847,0.0485732208636858,0.8806831139539809,0.0221704606149114,5899.740234,5988.390137,5728.819824,5780.899902,5780.899902,1710130048,-0.020987932652242525,-0.02121131032967996,5780.899902,1710130048
2017-10-28,3676,1047,1722,176,131,43,1,4,0,0.1022297261428571,4.5918510117285365,4.694080737871394,6800,5755.817680152,159.235933041,884.946647368,0.1301392128482353,0.0234170489766176,0.8464437764929412,0.1067221597822598,5787.819824,5876.720215,5689.189941,5753.089844,5753.089844,1403920000,-0.004810679733509793,-0.00482228829828075,5753.089844,1403920000
2017-10-29,3780,706,1711,93,175,165,5,1,0,0.0848482767142857,4.4738830376566066,4.558731314370893,6636,5714.909276638,420.968045155,500.122732047,0.0753650892174502,0.0634370170516877,0.8611979018441832,0.0119280720689862,5754.439941,6255.709961,5724.580078,6153.850098,6153.850098,2859040000,0.06966000268846129,0.06734084348239266,6153.850098,2859040000
2017-10-30,96100,4839,4862,733,533,618,24,13,0,0.2340946241,4.124465533336817,4.358560157436817,107722,90618.182313859,3325.405585163,13778.415298331,0.1279071619384248,0.0308702547776962,0.8412226129654017,0.0970369042805254,6114.850098,6214.990234,6040.850098,6130.529785,6130.529785,1772150016,-0.0037895484336837315,-0.003796746964224173,6130.529785,1772150016
