date,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,compound_sentiment,sentiment_intensity,final_sentiment_score,Total Interactions,weighted_sentiment_neutral,weighted_sentiment_negative,weighted_sentiment_positive,weighted_positive,weighted_negative,weighted_neutral,weighted_compound,Date,Open,High,Low,Close,Adj Close,Volume
2017-05-19,10761,712,854,149,64,20,4,2,0,0.05852812420000001,3.2455225832856724,3.304050707485672,12566,9928.129077187,591.0599989760001,2046.8108868680001,0.16288483899952252,0.047036447475409845,0.7900787105830814,0.11584839186493705,2017-05-19,1897.369995,2004.52002,1890.25,1987.709961,1987.709961,1157289984
2017-05-20,1356,26,93,16,11,0,3,0,0,0.16102240866666664,2.10612777776608,2.267150186432746,1505,1145.943594369,52.54934788599999,306.507015326,0.2036591463960133,0.03491651022325581,0.7614243151953488,0.1687426409288333,2017-05-20,1984.23999,2084.72998,1974.920044,2084.72998,2084.72998,961336000
2017-05-21,21909,519,517,76,72,50,1,0,0,0.16611557985714284,3.851095001042562,4.017210580899705,23144,18296.320561858,270.217990921,4577.460388694,0.1977817312778258,0.01167550945908227,0.7905427135265295,0.18610623033060275,2017-05-21,2067.030029,2119.080078,2037.5,2041.199951,2041.199951,1147859968
2017-05-22,11251,1626,2671,270,371,1390,28,12,0,0.11904348285,4.573668212569653,4.692711695419653,17619,12364.719538064,1496.90084516,3757.3800743,0.21325728329076565,0.0849594667779102,0.7017832758989727,0.12829781318126293,2017-05-22,2043.189941,2303.899902,2017.869995,2173.399902,2173.399902,1942220032
2017-05-23,16783,637,1288,139,202,61,3,5,0,0.2067747389375,3.9828324062100267,4.1896071451475265,19118,13442.623931789,735.055242518,4940.321073416,0.2584120239259337,0.038448333639397425,0.7031396553922481,0.21996368743633937,2017-05-23,2191.560059,2320.820068,2178.5,2320.419922,2320.419922,1378749952
2017-05-24,20926,3224,1916,170,768,258,286,26,0,0.10563426420000001,3.5664663509581294,3.6721006151581292,27574,22181.635507925,1178.7690939479999,4213.594318036,0.1528104126363966,0.04274929621919199,0.8044402519737796,0.11006112072836825,2017-05-24,2321.370117,2523.719971,2321.370117,2443.639893,2443.639893,1725379968
2017-05-25,27037,922,716,166,156,53,15,10,0,0.018909960000000003,3.621722251906686,3.640632211906686,29075,24048.213014784997,1828.525912661,3198.2613004060004,0.1100003886640069,0.06288997120072226,0.827109647971969,0.04711041709409451,2017-05-25,2446.23999,2763.709961,2285.300049,2304.97998,2304.97998,2406700032
2017-05-26,7473,254,701,73,78,30,1,3,0,0.16950948019999998,3.4121288423086207,3.5816383225086206,8613,5849.558211535999,318.299573573,2445.142195646,0.2838897243290375,0.036955715032276786,0.6791545584042725,0.2469340098485133,2017-05-26,2320.889893,2573.790039,2071.98999,2202.419922,2202.419922,1763480064
2017-05-27,4779,186,139,15,13,7,1,1,0,-0.11901139466666666,2.788620646936533,2.6696092522698667,5141,2757.22291199,1138.217566904,1245.559582663,0.24227963094008945,0.22140003246527915,0.5363203485683719,0.02087959822480341,2017-05-27,2196.27002,2260.199951,1855.829956,2038.869995,2038.869995,1700480000
2017-05-28,8436,36,174,14,36,1,5,1,0,0.15135494900000002,2.7077993009019656,2.8591542499019655,8703,7938.658159143,253.270079289,511.071550554,0.05872360686590831,0.029101468377456047,0.9121749005105136,0.029622139206674263,2017-05-28,2054.080078,2267.340088,2054.080078,2155.800049,2155.800049,1147139968
2017-05-29,18232,859,1936,162,144,20,2,2,0,0.10451667944444444,4.046649051044551,4.151165730488996,21357,16663.789335603,517.381843476,4175.828659494,0.1955250578027813,0.024225398861075994,0.7802495357776373,0.1712996602364747,2017-05-29,2159.429932,2307.050049,2107.169922,2255.610107,2255.610107,994625024
2017-05-30,7235,882,1101,106,17,38,2,7,1,0.3326258688,3.9330674594365944,4.265693328236594,9389,4994.634507312,217.85461627799998,4176.511175469,0.4448302455500053,0.023203175660666736,0.5319666106413888,0.4216270564596478,2017-05-30,2255.360107,2301.959961,2124.570068,2175.469971,2175.469971,1443970048
2017-05-31,5214,388,204,64,19,32,0,1,0,-0.09534985733333334,3.4768611543516568,3.381511297018324,5922,3092.346473759,2264.766412157,564.887181125,0.09538790630276933,0.38243269371107735,0.5221794113068221,-0.28704478415876905,2017-05-31,2187.189941,2311.080078,2145.570068,2286.409912,2286.409912,1544829952
2017-06-01,21503,1012,747,219,38,101,2,2,0,0.18149135987499998,3.7116849348096803,3.89317629468468,23624,19918.530212499998,584.2372723400001,3121.233794824,0.13212130861937013,0.024730666793938372,0.8431480787546562,0.10739063600829957,2017-06-01,2288.330078,2448.389893,2288.330078,2407.879883,2407.879883,1653180032
2017-06-02,9595,154,446,522,17,1128,7,5,0,0.21259757825000003,3.509352002387994,3.721949580637994,11874,9117.050612394,430.97264851399996,2325.976819021,0.1958882279788614,0.03629549002139127,0.7678162887311774,0.1595927368831828,2017-06-02,2404.030029,2488.550049,2373.320068,2488.550049,2488.550049,1317030016
2017-06-03,6077,111,328,42,36,5,0,0,0,0.16995101899999998,3.5720768514468673,3.7420278704468672,6599,2376.847523279,1221.003295149,3001.149053859,0.45478846095756936,0.18502853389134719,0.36018298579769664,0.2697599322869905,2017-06-03,2493.719971,2581.909912,2423.570068,2515.350098,2515.350098,1514950016
2017-06-04,4836,178,427,142,60,333,0,4,0,0.0227990504,3.7879709114565734,3.810769961856573,5980,5452.621612484,149.09153765399998,378.287160064,0.0632587224187291,0.024931695259866216,0.9118096341946489,0.03832702517071575,2017-06-04,2547.790039,2585.889893,2452.540039,2511.810059,2511.810059,1355120000
2017-06-05,19200,224,525,474,58,64,1,1,0,0.09477981233333334,3.7820965000813067,3.8768763124146406,20547,18915.542792498,462.985303036,1168.4725998010001,0.056868282464642046,0.02253298793186353,0.9205987634446877,0.034335293370831216,2017-06-05,2512.399902,2686.810059,2510.219971,2686.810059,2686.810059,1369309952
2017-06-06,4472,216,321,40,32,14,1,0,0,0.2259996352,3.5934908463040003,3.8194904815040003,5096,2915.010580965,77.83059986800001,2103.158730879,0.41270775723685243,0.015272880664835167,0.5720193447733516,0.39743488345756106,2017-06-06,2690.840088,2999.909912,2690.840088,2863.199951,2863.199951,2089609984
2017-06-07,7548,1965,1075,320,109,223,2,6,0,0.08382158549999999,4.129487994105204,4.213309579605204,11248,7746.178518692999,854.8610755480001,2646.9607170050003,0.23532723301964797,0.07600116247759603,0.6886716321739864,0.15932606613330366,2017-06-07,2869.379883,2869.379883,2700.560059,2732.159912,2732.159912,1517709952
2017-06-08,8312,251,528,210,70,158,5,9,0,0.079788518,4.79984596305017,4.879634481050171,9543,5658.511431528001,1784.1612785539999,2100.3277102879997,0.22009092636361727,0.18696020942617625,0.5929489082602956,0.03313071547803005,2017-06-08,2720.48999,2815.300049,2670.949951,2805.620117,2805.620117,1281170048
2017-06-09,13494,327,1275,76,43,63,1,0,0,0.1735970178888889,3.5902652385309204,3.76386225641981,15279,11835.660704618998,369.829686382,3073.509423568,0.2011590695443419,0.024205097609922115,0.774635820709405,0.1769539740819918,2017-06-09,2807.439941,2901.709961,2795.620117,2823.810059,2823.810059,1348950016
2017-06-10,5265,150,205,44,12,1,0,1,0,0.1571707287142857,2.132457356663809,2.289628085378095,5678,3772.535544283,84.335703741,1821.1289756850001,0.32073423312522015,0.014853065118175414,0.6644127411558648,0.30588115595555343,2017-06-10,2828.139893,2950.98999,2746.550049,2947.709961,2947.709961,2018889984
2017-06-11,3281,400,369,28,40,82,18,5,0,0.006402804833333354,2.775960916307214,2.782363721140547,4223,1924.234750617,533.7181070419999,1765.047093404,0.41796047677101583,0.12638363889225668,0.45565587274852,0.2915768412576121,2017-06-11,2942.409912,2996.600098,2840.530029,2958.110107,2958.110107,1752400000
2017-06-12,6461,166,219,61,17,9,0,0,0,0.3239938615,3.034542384391333,3.3585362458913335,6933,5462.3824328850005,131.208913494,1339.408544623,0.19319321284047308,0.01892527239203808,0.7878814990458677,0.17426794318820957,2017-06-12,2953.219971,2997.26001,2518.560059,2659.629883,2659.629883,2569530112
2017-06-13,2043,89,247,8,5,0,2,1,0,-0.19584442066666666,2.110590727373505,1.914746306706838,2395,1521.9984280410001,758.315713063,114.685871357,0.047885541276409184,0.3166245148488518,0.6354899490776619,-0.2687389721742144,2017-06-13,2680.909912,2789.040039,2650.379883,2717.02002,2717.02002,1781200000
2017-06-14,48667,823,22445,1076,531,129,110,90,2,0.0858543764,4.732627091133482,4.818481467533482,73873,67146.663197428,1815.959723848,4910.380216931,0.06647056728345946,0.024582184612077486,0.9089472905855726,0.04188838089191708,2017-06-14,2716.879883,2786.830078,2412.939941,2506.370117,2506.370117,1696560000
2017-06-15,5518,272,1079,18,74,121,5,120,0,-0.11271791711111111,2.444857782872582,2.332139865761471,7207,4456.024684916,2195.373679373,555.601697389,0.07709195190634106,0.3046168557476065,0.618291200904121,-0.22752490189409175,2017-06-15,2499.580078,2534.709961,2212.959961,2464.580078,2464.580078,2026259968
2017-06-16,6855,1515,890,125,55,10,2,2,0,-0.11344734871428572,3.6307809375157345,3.517333588801449,9454,8453.232085517,591.445944667,409.321637609,0.04329613260090967,0.0625603918623863,0.8941434403973979,-0.019264259938409353,2017-06-16,2469.570068,2539.919922,2385.149902,2518.560059,2518.560059,1195190016
2017-06-17,2614,130,147,31,64,24,1,0,0,-0.005366944666666667,3.010357808793765,3.004990864127098,3011,2687.353470956,152.789270711,170.857148578,0.056744320351378275,0.05074369668249751,0.8925119465147792,0.006000623887611579,2017-06-17,2514.01001,2685.189941,2484.959961,2655.879883,2655.879883,1534509952
2017-06-18,2525,28,94,6,2,8,0,0,0,-0.009401754000000002,1.9897451576359004,1.9803434036359004,2663,2468.346458639,96.156067805,98.497517036,0.036987426600075105,0.036108174166353736,0.9269044155610214,0.0008792524193654182,2017-06-18,2655.350098,2662.100098,2516.330078,2548.290039,2548.290039,1178659968
2017-06-19,10159,970,782,62,58,110,14,13,0,0.156703088875,3.5425378019915192,3.699240890866519,12168,7614.247596755,496.592142569,4057.16014167,0.33342867699457596,0.040811320066485864,0.6257599931586949,0.29261735978995906,2017-06-19,2549.030029,2662.850098,2549.030029,2589.600098,2589.600098,1446840064
2017-06-20,52264,2936,14405,741,551,484,14,10,0,0.025772112307692305,4.498178407201555,4.523950519509247,71405,65163.204050554006,2142.8621301159997,4098.932307749999,0.05740399562705692,0.030009973112751203,0.9125860100910862,0.027394023094212686,2017-06-20,2591.26001,2763.449951,2589.820068,2721.790039,2721.790039,1854189952
2017-06-21,5180,536,553,41,28,7,0,2,0,0.04570167242857143,3.0156962641628695,3.0613979365914408,6347,5736.07806079,180.99068603400002,429.931065429,0.06773768164944068,0.028515942340318262,0.9037463464298093,0.03922174046931843,2017-06-21,2709.429932,2772.01001,2660.399902,2689.100098,2689.100098,1626579968
2017-06-22,2110,415,681,49,34,6,1,1,0,0.073534825,3.069840717973021,3.1433755429730215,3297,2788.533689863,151.052418752,357.413787889,0.10840575914134061,0.04581511032817713,0.8457790991395208,0.06259065077794419,2017-06-22,2691.030029,2723.73999,2642.360107,2705.409912,2705.409912,1097939968
2017-06-23,4795,723,1373,123,140,15,3,7,0,0.1635647878888889,4.197917711966179,4.361482499855068,7179,5863.831455188,122.704106439,1192.464444911,0.1661045333487951,0.017092088931466777,0.8168033786304499,0.14901244428162094,2017-06-23,2707.340088,2765.169922,2706.370117,2744.909912,2744.909912,961318976
2017-06-24,34988,876,655,401,175,39,23,31,0,-0.10275730388888889,3.871121945186067,3.7683646412971776,37188,33461.872447466005,2110.18066334,1615.947570212,0.0434534680599118,0.05674359103312897,0.8998029592198022,-0.013290122729837237,2017-06-24,2738.52002,2757.939941,2583.189941,2608.719971,2608.719971,982750016
2017-06-25,7832,172,492,41,45,38,2,2,0,0.075746670625,3.0311580973997416,3.1069047680247417,8624,4299.85776994,1986.9077866469997,2337.234533846,0.2710151361138683,0.23039283240340905,0.498592041968924,0.0406223032844856,2017-06-25,2607.25,2682.26001,2552.120117,2589.409912,2589.409912,1161100032
2017-06-26,2529,345,557,79,74,35,7,3,0,0.042607656599999995,4.160192654626178,4.202800311226178,3629,2194.126150944,449.394660833,985.479200029,0.2715566822896115,0.12383429617883714,0.6046090247847892,0.14772238563019835,2017-06-26,2590.570068,2615.25,2376.290039,2478.449951,2478.449951,1663280000
2017-06-27,2679,1119,335,95,72,30,5,3,0,-0.16228118500000002,4.278620134666337,4.116338949666337,4338,3625.830548223,486.021657861,226.147575241,0.05213176008321807,0.1120381876120332,0.835830001895574,-0.05990643054864885,2017-06-27,2478.449951,2552.449951,2332.98999,2552.449951,2552.449951,1489789952
2017-06-28,6784,378,948,156,84,57,0,6,1,0.09185100861538462,3.235210693954959,3.327061702570344,8414,5643.356151653001,1007.31000187,1763.3339653589999,0.20957142445436178,0.11971832682077489,0.670710262853934,0.08985309636404615,2017-06-28,2553.030029,2603.97998,2484.419922,2574.790039,2574.790039,1183869952
2017-06-29,2548,290,711,43,26,6,1,6,0,0.14205506683333333,3.1078955608290815,3.2499506276624146,3631,2671.412169553,118.55045794,841.037431897,0.23162694351335722,0.032649533996144314,0.735723538846874,0.19897740626266372,2017-06-29,2567.560059,2588.830078,2510.47998,2539.320068,2539.320068,949979008
2017-06-30,4141,122,95,19,8,0,0,0,0,-0.003487819714285716,1.836854833621423,1.8333670139071374,4385,3552.523640585,485.409544484,347.066865177,0.07914865796510832,0.11069772964287343,0.8101536238506272,-0.03154907131625664,2017-06-30,2539.23999,2559.25,2478.429932,2480.840088,2480.840088,860273024
2017-07-01,143339,2223,2493,1856,2216,731,33,13,0,0.0350435985,5.7579976437668465,5.793041242266846,152904,141888.863912367,4631.181249188,6383.946310319,0.04175133619996207,0.0302881628288861,0.9279604451967706,0.011463174010427407,2017-07-01,2492.600098,2515.27002,2419.22998,2434.550049,2434.550049,779913984
2017-07-02,3194,120,408,99,36,65,0,0,0,0.07206520749999999,3.9074025257926563,3.979467733292656,3922,3537.488587618,117.24502932,267.26653625200004,0.06814547074247834,0.029894194115247325,0.9019603742014278,0.038251275133168595,2017-07-02,2436.399902,2514.280029,2394.840088,2506.469971,2506.469971,803747008
2017-07-03,7293,960,1275,183,106,43,2,6,0,0.31867765254545455,4.194024239225098,4.512701891770553,9868,5838.393442884,792.0356008199999,3237.570759692,0.32808783539643294,0.08026303210579651,0.5916491125743819,0.24782480822814643,2017-07-03,2498.560059,2595.0,2480.469971,2564.060059,2564.060059,964112000
2017-07-04,2689,309,776,99,40,31,3,133,0,-0.08961717749999998,3.430598839418753,3.3409816619187533,4080,3082.96756086,558.143770137,438.88875018399995,0.10757077210392156,0.13679994366102943,0.755629304132353,-0.02922917097552617,2017-07-04,2561.0,2631.590088,2559.350098,2601.639893,2601.639893,985516032
2017-07-05,504,103,100,6,23,16,5,0,0,0.0587878715,3.5498012675290576,3.6085891390290574,757,669.573338187,23.089870050000002,64.33682660400001,0.08498920291149274,0.030501809841479526,0.8845090332721268,0.054487390562225665,2017-07-05,2602.870117,2622.649902,2538.550049,2601.98999,2601.98999,941566016
2017-07-06,4334,709,1529,76,233,592,18,10,0,0.005147321888888883,4.218998216513788,4.224145538402677,7501,3835.684011037,2416.7112898170003,1248.604692805,0.16645843124983337,0.3221852139470738,0.5113563539577389,-0.15572678282888466,2017-07-06,2608.100098,2616.719971,2581.689941,2608.560059,2608.560059,761956992
2017-07-07,5726,362,664,212,52,16,0,1,0,0.031107322000000007,3.924171225105445,3.9552785471054452,7033,6380.899847977999,245.30760228800003,406.792435227,0.057840528256362864,0.03487951120261624,0.9072799442596331,0.022961017427583854,2017-07-07,2608.590088,2916.139893,2498.870117,2518.659912,2518.659912,917411968
2017-07-08,9275,552,3210,375,59,86,4,2,0,0.0067416401000000015,4.388355353107069,4.395096993207069,13563,9739.071703416,2200.6353093459998,1623.292715149,0.1196853730847895,0.162252842980609,0.7180617638734794,-0.042567470749770714,2017-07-08,2520.27002,2571.340088,2492.310059,2571.340088,2571.340088,733329984
2017-07-09,4953,639,432,67,67,42,3,1,1,0.03019801871428571,4.147683001260899,4.177881019975184,6205,4947.382730765999,513.40900733,744.2083206,0.11993687680902497,0.08274117765189364,0.7973219549985495,0.03719569880527981,2017-07-09,2572.610107,2635.48999,2517.590088,2518.439941,2518.439941,527856000
2017-07-10,3342,366,1343,26,7,10,4,6,0,0.14093327916666668,2.4744302147944026,2.6153634939610693,5104,4247.964955025,204.27275896100002,651.762228347,0.12769636135325235,0.0400220922729232,0.832281535075431,0.08767427007090756,2017-07-10,2525.25,2537.159912,2321.129883,2372.560059,2372.560059,1111200000
2017-07-11,8187,1005,1816,217,108,109,5,8,0,0.16997953654545456,3.7252607417146946,3.8952402782601485,11455,8987.942145505,496.676148152,1970.381744899,0.17201062810117854,0.04335889551741597,0.7846304797472718,0.12865173215073802,2017-07-11,2385.889893,2413.469971,2296.810059,2337.790039,2337.790039,1329760000
2017-07-12,12842,423,1088,174,16,525,1,9,0,0.03650478845454545,3.4985689707890995,3.5350737592436445,15078,13178.916858053,818.179758183,1080.903027129,0.07168742718722643,0.05426314883824115,0.8740494003218597,0.017424278761116043,2017-07-12,2332.77002,2423.709961,2275.139893,2398.840088,2398.840088,1117410048
2017-07-13,3825,421,1333,280,72,235,0,3,0,0.14177069250000002,4.420246400511226,4.562017093011226,6169,5088.481488106,229.953800884,850.564667452,0.13787723576787161,0.03727570122937267,0.8248470559419679,0.10060153524882504,2017-07-13,2402.699951,2425.219971,2340.830078,2357.899902,2357.899902,835769984
2017-07-14,9449,310,880,44,11,89,0,15,0,0.064048394625,2.6636447982272564,2.7276931928522563,10798,8707.023588045,1066.092344671,1024.884133879,0.09491425577690313,0.09873053756908688,0.8063552128213558,-0.0038162817686474247,2017-07-14,2360.590088,2363.25,2183.219971,2233.340088,2233.340088,882502976
2017-07-15,1305,146,508,22,4,5,1,2,0,-0.190692267,3.0663093578565905,2.87561709085659,1993,1037.274717426,874.7972656180001,80.928019504,0.04060613121123934,0.4389349049764175,0.5204589650908179,-0.3983287732559249,2017-07-15,2230.120117,2231.139893,1990.410034,1998.859985,1998.859985,993608000
2017-07-16,3552,841,634,47,30,158,10,10,0,0.0283348438,3.4922087751240576,3.5205436189240573,5282,4942.047596444,118.47298788900001,221.479585974,0.041931008325255585,0.022429569838886786,0.935639454078758,0.01950143785758588,2017-07-16,1991.97998,2058.77002,1843.030029,1929.819946,1929.819946,1182870016
2017-07-17,5751,529,941,231,58,16,5,22,0,-0.17355945142857143,2.8830936939611536,2.7095342425325817,7553,4441.761535157,1985.662655234,1125.575755521,0.14902366682391102,0.26289721372090563,0.5880791122940554,-0.11387354771245765,2017-07-17,1932.619995,2230.48999,1932.619995,2228.409912,2228.409912,1201760000
2017-07-18,4174,1167,940,101,115,791,15,184,1,-0.11337286480000001,4.072029393392662,3.9586565285926616,7488,4342.209636197,2254.0850853449997,891.7054280689999,0.11908459242374465,0.30102632015825315,0.5798891073981036,-0.18194172409929443,2017-07-18,2233.52002,2387.610107,2164.77002,2318.879883,2318.879883,1512450048
2017-07-19,3979,523,1019,56,67,105,5,0,0,-0.14732057185714284,3.7216682890657227,3.5743477172085805,5754,3958.915721803,1134.396871481,660.687260892,0.11482225597705945,0.19714926511661454,0.6880284535632604,-0.08232701122597394,2017-07-19,2323.080078,2397.169922,2260.22998,2273.429932,2273.429932,1245100032
2017-07-20,5856,117,594,47,24,161,2,2,0,0.07251795850000001,3.5849656775748753,3.657483636074875,6803,4553.5696224719995,593.5410661149999,1655.8894037979999,0.24340576272203437,0.08724695959356166,0.669347291264442,0.15615880100783028,2017-07-20,2269.889893,2900.699951,2269.889893,2817.600098,2817.600098,2249260032
2017-07-21,2781,162,1046,69,17,17,0,0,0,0.15334643442857146,3.5580871418324134,3.7114335762609847,4092,2414.5762562249997,447.867125736,1229.556582736,0.30047814827370484,0.10944944421700879,0.5900723988819647,0.1910287057047621,2017-07-21,2838.409912,2838.409912,2621.850098,2667.76001,2667.76001,1489449984
2017-07-22,11855,1597,423,322,407,230,7,5,0,0.10372627671428569,4.22480910814772,4.328535384862006,14846,12907.107899464,513.572429337,1425.319225819,0.09600695310649333,0.034593320041560016,0.8693996968519466,0.06141363490734237,2017-07-22,2668.629883,2862.419922,2657.709961,2810.120117,2810.120117,1177129984
2017-07-23,1866,91,292,61,54,13,2,2,0,0.0570768916,3.503423452776814,3.560500344376814,2381,2059.32507128,106.99571447299999,214.679204333,0.09016346255060899,0.04493730133263334,0.8648992319529609,0.04522616140628819,2017-07-23,2808.100098,2832.179932,2653.939941,2730.399902,2730.399902,1072840000
2017-07-24,8177,78,617,55,21,16,0,0,0,0.05751674466666665,3.781441920240771,3.8389586649074374,8964,7413.18152108,745.8258023860001,804.992658776,0.08980284011334226,0.08320234297032576,0.8269948149352967,0.0066004971560923165,2017-07-24,2732.699951,2777.26001,2699.189941,2754.860107,2754.860107,866473984
2017-07-25,14353,587,1838,499,35,2122,4,2,0,-0.08324756585714285,3.752879302260858,3.669631736403715,19440,17481.916220375002,824.686143244,1133.397723042,0.058302352008333336,0.04242212671008231,0.8992755257394548,0.01588022522745904,2017-07-25,2757.5,2768.080078,2480.959961,2576.47998,2576.47998,1460089984
2017-07-26,4206,48,554,26,9,2,0,1,0,0.045696323,2.185517658142624,2.231213981142624,4846,4373.0112695650005,103.473710117,369.515058536,0.07625155974742055,0.021352395814486173,0.9023960523245977,0.05489916349997188,2017-07-26,2577.77002,2610.76001,2450.800049,2529.449951,2529.449951,937404032
2017-07-27,11196,385,3147,143,268,15,4,25,0,0.021585677285714287,4.072748607740321,4.094334285026035,15183,13271.803704305,863.456813564,1047.73910139,0.06900738334914049,0.05686997388948165,0.8741226176845814,0.012137409764026188,2017-07-27,2538.709961,2693.320068,2529.340088,2671.780029,2671.780029,789104000
2017-07-28,4109,535,451,109,51,64,3,7,0,0.10001004100000002,3.507862149372626,3.607872190372626,5329,4079.422749575,266.72000223,982.857139843,0.18443556761925314,0.05005066658472508,0.7655137454635016,0.1343849037669118,2017-07-28,2679.72998,2897.449951,2679.72998,2809.01001,2809.01001,1380099968
2017-07-29,19914,2332,1473,603,194,357,236,14,0,0.12126294085714284,4.033660452182578,4.154923393039721,25123,17539.166094461998,451.98682320499995,7131.847052720999,0.2838772062540699,0.01799095741770489,0.6981318351495441,0.2658862491497601,2017-07-29,2807.02002,2808.76001,2692.800049,2726.449951,2726.449951,803745984
2017-07-30,2249,62,170,31,11,29,0,0,0,-0.07695375233333335,3.827331539997085,3.750377787663752,2552,2073.906101225,324.24364361199997,153.850249798,0.06028614803996865,0.12705471928369905,0.8126591305740596,-0.06676857138409614,2017-07-30,2724.389893,2758.530029,2644.850098,2757.179932,2757.179932,705942976
2017-07-31,14537,1415,994,81,99,55,38,22,0,0.12274950453333333,2.973692311999137,3.09644181653247,17241,14148.944500623,1111.491513418,1980.563477277,0.1148752089366626,0.0644679260726176,0.8206568354865147,0.050407284351271855,2017-07-31,2763.23999,2889.620117,2720.610107,2875.340088,2875.340088,860574976
2017-08-01,19099,1921,1781,200,125,206,314,84,1,-0.046215738176470594,3.2993027827746464,3.2530870445981757,23731,16937.867077614,4008.159120757,2784.973654555,0.11735593335952972,0.1688997143296532,0.7137443461132695,-0.05154378128956852,2017-08-01,2871.300049,2921.350098,2685.610107,2718.26001,2718.26001,1324669952
2017-08-02,8500,1106,1560,123,73,438,83,10,0,-0.10306481592857143,3.3778223064397883,3.2747574905112162,11893,8035.88917865,3019.262405384,837.848164539,0.07044884928436895,0.2538688644903725,0.6756822650845035,-0.18342001908364125,2017-08-02,2727.129883,2762.530029,2668.590088,2710.669922,2710.669922,1094950016
2017-08-03,6584,1840,483,104,124,81,7,30,1,-0.03557986700000001,3.8693438209323774,3.8337639539323773,9254,7303.591227785,1295.246786074,655.162021117,0.07079771138070023,0.1399661536712773,0.7892361387275773,-0.06916844202915114,2017-08-03,2709.560059,2813.310059,2685.139893,2804.72998,2804.72998,804796992
2017-08-04,8225,353,172,64,14,13,3,5,0,-0.06688010775,2.6410110856092963,2.5741309778592965,8849,6960.933755606,859.850318566,1028.216142492,0.11619574443349531,0.09716920765804046,0.7866350723930388,0.0190265363095982,2017-08-04,2806.929932,2899.330078,2743.719971,2895.889893,2895.889893,1002120000
2017-08-05,11066,793,821,266,803,67,17,6,0,0.49898991899999995,4.76642788895828,5.26541780795828,13839,5627.261221831,469.13535212700003,7742.60311343,0.5594770657872679,0.033899512401690875,0.4066233992218368,0.5255775652579561,2017-08-05,2897.629883,3290.01001,2874.830078,3252.909912,3252.909912,1945699968
2017-08-06,2666,422,1126,68,102,28,1,2,0,0.2431625485,4.2209441799476854,4.464106728447685,4415,3006.229231708,185.43385859400001,1223.33699749,0.2770865226477916,0.042000873973725934,0.6809126232634202,0.2350856439994023,2017-08-06,3257.610107,3293.290039,3155.600098,3213.939941,3213.939941,1105030016
2017-08-07,22073,690,1331,357,236,287,9,4,0,0.15229058492307693,4.779509835917744,4.931800420840821,24987,18611.888476847,2277.584765386,4097.527337907,0.16398636642682196,0.09115078902573338,0.7448628677651179,0.07283557571001599,2017-08-07,3212.780029,3397.679932,3180.889893,3378.939941,3378.939941,1482279936
2017-08-08,32778,2845,2614,393,457,220,30,48,0,-0.013134871166666668,4.324330409343931,4.311195538177263,39385,33738.502508175,3155.940935751,2490.55773444,0.06323619993500063,0.0801305302970928,0.8566332996870636,-0.01689432985662807,2017-08-08,3370.219971,3484.850098,3345.830078,3419.939941,3419.939941,1752760064
2017-08-09,3705,194,927,94,9,17,0,0,0,0.17063088066666665,3.086049736501099,3.256680617167765,4946,3848.63423813,109.498293293,987.8674219529998,0.19973057459623936,0.022138757236756977,0.7781306587403963,0.1775918190335707,2017-08-09,3420.399902,3422.76001,3247.669922,3342.469971,3342.469971,1468960000
2017-08-10,11844,979,4372,126,96,86,31,89,0,0.14170721484615384,3.2182191146107946,3.3599263294569486,17623,14301.12957924,477.74493945100005,2844.126020173,0.16138716564563355,0.02710917207348352,0.8115036928581967,0.13427798946628983,2017-08-10,3341.840088,3453.449951,3319.469971,3381.280029,3381.280029,1515110016
2017-08-11,15980,1626,2309,361,242,148,12,3,0,0.04323525855555556,4.373343232224182,4.416578490779738,20681,17344.601174933,1415.5908410650002,1920.807826648,0.09287789887568298,0.06844885842391568,0.838673235091775,0.024429040637638743,2017-08-11,3373.820068,3679.719971,3372.120117,3650.620117,3650.620117,2021190016
2017-08-12,6650,421,906,97,126,51,24,2,0,0.098572337875,4.123623417279544,4.2221957551545435,8277,6838.622663962,633.6772305019999,804.7001542620001,0.09722123405364264,0.07655880518327896,0.826219966649994,0.020662428748725706,2017-08-12,3650.629883,3949.919922,3613.699951,3884.709961,3884.709961,2219589888
2017-08-13,9823,1299,976,483,462,70,10,8,1,0.1568948206153846,4.709170193075433,4.866065013690818,13132,10715.376571351,362.920820944,2053.702829795,0.15638918898834908,0.027636370769418217,0.8159744571543558,0.1287528160414474,2017-08-13,3880.040039,4208.390137,3857.800049,4073.26001,4073.26001,3159089920
2017-08-14,15529,471,1140,98,181,68,13,2,0,0.3194961764375,3.0531603109891736,3.372656487426674,17502,13169.323539657,912.552316409,3420.123643057,0.19541330379710892,0.052139887807621986,0.7524467797769969,0.14327342008972466,2017-08-14,4066.100098,4325.129883,3989.159912,4325.129883,4325.129883,2463089920
2017-08-15,5516,1252,3799,137,110,64,4,21,0,0.27345105275,3.791508282589556,4.064959335339556,10903,8379.337535365,495.857790429,2027.804342512,0.18598590686159772,0.045479023243969546,0.7685350394721637,0.1405068878921665,2017-08-15,4326.990234,4455.970215,3906.179932,4181.930176,4181.930176,3258050048
